"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","ensembl"
"Pacrgl",188.875443045882,-0.0171304940690701,0.210157066658128,-0.0815128148744914,0.935034133996447,0.999813356907188,"66768","ENSMUSG00000029089"
"Tmem240",13.2231621636365,-0.0611754463545599,0.750676188874149,-0.0814937882155417,0.93504926473517,0.999813356907188,"381582","ENSMUSG00000084845"
"Ubtd2",150.893358307408,-0.0188674821935669,0.231766292530594,-0.0814073607838221,0.935117995483371,0.999813356907188,"327900","ENSMUSG00000044949"
"4921507P07Rik",13.2109382000301,-0.0640783384158647,0.787455439379062,-0.0813739231598843,0.935144586625568,0.999813356907188,"70821","ENSMUSG00000029828"
"Synm",4.99089396780724,0.098715151953936,1.21327634215103,0.0813624633765817,0.935153699990938,NA,"233335","ENSMUSG00000030554"
"4930481B07Rik",18.9517121405458,-0.0511584460818198,0.629097125590613,-0.0813204257352009,0.935187130397845,0.999813356907188,"108168883",NA
"Gm5160",4.50870439952402,0.107463664027641,1.32216648425155,0.0812784662957731,0.935220498728663,NA,"382096",NA
"Becn1",3130.72220483653,-0.00654002710520149,0.0805305584397921,-0.0812117441119085,0.935273559917443,0.999813356907188,"56208","ENSMUSG00000035086"
"Stk10",4433.68985835917,0.00545949626060347,0.0672257112344435,0.0812114317625287,0.935273808315705,0.999813356907188,"20868","ENSMUSG00000020272"
"Pcmtd2",710.762818138099,-0.00960804414243614,0.118538485961121,-0.0810542168185566,0.935398835516209,0.999813356907188,"245867","ENSMUSG00000027589"
"Spn",10665.1945409035,0.00512457353500217,0.0632304749714293,0.081045944021735,0.935405414608132,0.999813356907188,"20737","ENSMUSG00000051457"
"Dnah1",4.50259241772083,0.103286613705566,1.274637028013,0.0810321773458731,0.935416362816921,NA,"110084","ENSMUSG00000019027"
"Snora24",74.5358314080594,0.0282063370774675,0.348329194113573,0.0809760925989765,0.935460965396547,0.999813356907188,"100306957","ENSMUSG00000092730"
"Dock3",34.6878989486168,0.0382319189772833,0.472405731461791,0.0809302606447643,0.935497414376635,0.999813356907188,"208869","ENSMUSG00000039716"
"Trim71",13.2245862522556,-0.0613927903151768,0.75907373859494,-0.0808785592145712,0.93553853136301,0.999813356907188,"636931","ENSMUSG00000079259"
"Dnajc19",459.505538775602,0.0116279802520958,0.143771956025707,0.080877944305193,0.935539020387664,0.999813356907188,"67713","ENSMUSG00000027679"
"8430432A02Rik",4.99136866401359,0.0985023938226602,1.21795337142919,0.0808753406602698,0.935541091012653,NA,"108167597",NA
"Tex40",4.99136866401359,0.0985023938226602,1.21795337142919,0.0808753406602698,0.935541091012653,NA,NA,NA
"Myg1",941.409110090624,0.00920811516912436,0.113948720821442,0.0808092895009637,0.935593620280128,0.999813356907188,"60315","ENSMUSG00000001285"
"Ranbp17",3.23381503731522,-0.126490668699334,1.567098502457,-0.0807164760230537,0.935667433599213,NA,"66011","ENSMUSG00000040594"
"9330102E08Rik",3.23992701911841,-0.12052034219012,1.49445239273535,-0.0806451532186502,0.935724156048528,NA,"330427","ENSMUSG00000107879"
"B230354K17Rik",286.908041678904,-0.0142699809989244,0.177455707599529,-0.0804143253094343,0.935907733852381,0.999813356907188,"105246278","ENSMUSG00000097119"
"Ptpn5",114.243426706717,0.0223575339999431,0.278325922606122,0.0803286082395664,0.935975905642738,0.999813356907188,"19259","ENSMUSG00000030854"
"AA986860",5.47919551789364,0.0948612408625841,1.18124752791874,0.0803059804321634,0.935993901881519,NA,"212439","ENSMUSG00000042510"
"Gm28229",19.3787757348415,-0.0554312096349939,0.69070931995389,-0.0802525867736869,0.936036366798377,0.999813356907188,NA,NA
"Slc17a7",13.2052418455539,-0.063156984264705,0.787309506910604,-0.0802187496916333,0.936063278119815,0.999813356907188,"72961","ENSMUSG00000070570"
"Zfp551",102.038950631218,0.0225398775630914,0.281145057996666,0.0801717011271766,0.936100696924036,0.999813356907188,"619331","ENSMUSG00000034071"
"0610037L13Rik",817.523641526199,-0.00957651914244704,0.119566219856998,-0.0800938522092663,0.936162612266922,0.999813356907188,NA,NA
"Cabin1",2764.09145459172,-0.00679155178218673,0.0848140182327383,-0.0800758167541363,0.936176956405638,0.999813356907188,"104248","ENSMUSG00000020196"
"Snapc5",281.217823956951,-0.0140453336404993,0.175535778262465,-0.0800140790642599,0.936226058399972,0.999813356907188,"330959","ENSMUSG00000032398"
"Car11",24.6929607772679,-0.0443213042637969,0.554606152250353,-0.0799149163491247,0.936304926242689,0.999813356907188,"12348","ENSMUSG00000003273"
"Top3a",762.909230899307,-0.00897880347048784,0.112711797259673,-0.0796616120830889,0.936506391502743,0.999813356907188,"21975","ENSMUSG00000002814"
"Fkbp8",5391.436753263,-0.00552235423506283,0.069361277275966,-0.0796172511802396,0.936541674315082,0.999813356907188,"14232","ENSMUSG00000019428"
"Cdkn3",242.74880268813,-0.0146612720993417,0.184173807940871,-0.0796056304816627,0.936550916954764,0.999813356907188,"72391","ENSMUSG00000037628"
"Prrg1",78.310392110801,0.0256716271329329,0.322509372820053,0.0795996311935301,0.936555688552364,0.999813356907188,"546336","ENSMUSG00000047996"
"Kntc1",4237.57147481949,0.00662859432795808,0.0833576269961523,0.0795199499652749,0.936619064080474,0.999813356907188,"208628","ENSMUSG00000029414"
"Gm42928",4.01381617142808,0.109341055283243,1.37515799151387,0.0795116313601699,0.936625680417199,NA,NA,NA
"Gbf1",1280.78549513733,-0.00942833870015307,0.118592729546722,-0.0795018272721228,0.936633478262357,0.999813356907188,"107338","ENSMUSG00000025224"
"A630052C17Rik",55.3468319445062,-0.0299667707258822,0.376955911799865,-0.0794967522403317,0.936637514776033,0.999813356907188,"320757",NA
"Trbj2-7",86.559202776663,-0.0237790021899476,0.299258225849686,-0.0794598114134764,0.936666896346029,0.999813356907188,"100125261",NA
"Dnph1",442.687565087373,0.0121481885509605,0.152923716477372,0.0794395325381592,0.936683025561315,0.999813356907188,"381101","ENSMUSG00000040658"
"Tmem234",1840.87691970216,-0.0069856863782315,0.0880653063379445,-0.0793239320763209,0.936774971232173,0.999813356907188,"76799","ENSMUSG00000028797"
"Fth1",5890.59084302395,-0.00616636833289505,0.0777672015668755,-0.0792926607702646,0.936799843779594,0.999813356907188,"14319","ENSMUSG00000024661"
"Snrpd3",896.602360533312,0.00949629964751343,0.119842562853537,0.0792397911176107,0.936841895343629,0.999813356907188,"67332","ENSMUSG00000020180"
"Lias",954.21391951027,0.00845337783933279,0.106709078920838,0.079218918622697,0.936858496996507,0.999813356907188,"79464","ENSMUSG00000029199"
"Zfp263",1247.15370349093,-0.00747091667789708,0.0943078196879964,-0.0792184222115782,0.936858891834407,0.999813356907188,"74120","ENSMUSG00000022529"
"Ptges2",287.472605144794,-0.014384620148676,0.181713467225058,-0.0791610020343741,0.936904563080099,0.999813356907188,"96979","ENSMUSG00000026820"
"Ppp1r3f",4.01429086763443,0.109111404087118,1.38187271629195,0.0789590841477076,0.937065167530716,NA,"54646","ENSMUSG00000039556"
"Gm5239",7.51015902377806,-0.0821541487053944,1.04063871383825,-0.0789458893013695,0.937075662732966,NA,"383341",NA
"Gm26315",15.2531300365391,0.0562314744469251,0.712990486744544,0.0788670753570266,0.93713835170017,0.999813356907188,NA,NA
"Hmx2",14.7695163796368,0.0577506777673981,0.73331242454304,0.0787531696376005,0.937228953512162,0.999813356907188,"15372","ENSMUSG00000050100"
"Alg3",235.095825772824,-0.0147667957060587,0.187507910169215,-0.0787529213713307,0.937229150986663,0.999813356907188,"208624","ENSMUSG00000033809"
"D17H6S53E",596.586095339784,0.0098070181207086,0.124612728201604,0.0786999712007136,0.9372712683891,0.999813356907188,"114585","ENSMUSG00000043311"
"Srcap",152.322006694175,-0.0187417983687273,0.238388014976804,-0.0786188784304065,0.93733577120023,0.999813356907188,"100043597","ENSMUSG00000053877"
"Phactr2",361.112260927837,-0.0120771814531808,0.153621916668657,-0.0786162659279261,0.937337849243786,0.999813356907188,"215789","ENSMUSG00000062866"
"Ndufb10",1481.99471552676,-0.00741686656549699,0.0943763168427911,-0.0785882180362237,0.937360159198043,0.999813356907188,"68342","ENSMUSG00000040048"
"Tbc1d10c",2906.30155911612,0.00576270997085553,0.0733336496433968,0.0785820697439463,0.937365049701232,0.999813356907188,"108995","ENSMUSG00000040247"
"Synpo2l",4.50354181013354,0.102863985828393,1.31107732394529,0.0784576042539239,0.937464053126996,NA,"68760","ENSMUSG00000039376"
"Gm13889",13.7048770357134,-0.0582289393579065,0.742500355146492,-0.0784227764395052,0.937491756344118,0.999813356907188,"620695","ENSMUSG00000087006"
"Rab3gap1",1846.26470818522,0.00662885589386114,0.0846606219415257,0.0782991636706807,0.937590082716245,0.999813356907188,"226407","ENSMUSG00000036104"
"Gm23090",8.44955646804597,-0.0758476196178686,0.970681072499973,-0.0781385583449405,0.937717835818637,NA,NA,NA
"Gm37357",3.24135110773747,-0.121420593394891,1.55537939850048,-0.0780649361255207,0.937776398964008,NA,NA,NA
"Dhrs13os",7.50920963136535,-0.0818304034512813,1.04941626944522,-0.0779770676649993,0.937846294790321,NA,"100504178","ENSMUSG00000087050"
"Ccnjl",4.00628010100583,0.105488916048512,1.35329883746189,0.0779494618101911,0.937868254236416,NA,"380694","ENSMUSG00000044707"
"Npr2",4.00628010100583,0.105488916048512,1.35329883746189,0.0779494618101911,0.937868254236416,NA,"230103","ENSMUSG00000028469"
"Atg16l2",1108.6197982299,0.00764760062890341,0.0982755937096856,0.0778179031051704,0.937972905015199,0.999813356907188,"73683","ENSMUSG00000047767"
"Zcchc18",39.5237382329799,-0.0380691958075308,0.489560650731525,-0.0777619601384343,0.938017406196331,0.999813356907188,"66995","ENSMUSG00000031428"
"Gm16251",4.00580540479948,0.105759796228927,1.36007484482582,0.0777602766724731,0.938018745352903,NA,NA,NA
"Gm12319",13.2287994492333,-0.0596455193221653,0.768069318090526,-0.0776564275089756,0.938101355196747,0.999813356907188,NA,NA
"Prpf31",3665.83164648581,0.00567708298055453,0.0732671323971801,0.0774847164725807,0.938237949206315,0.999813356907188,"68988","ENSMUSG00000008373"
"Aif1l",24.0000233742083,0.04399173532153,0.567776156758163,0.0774807726564462,0.938241086484726,0.999813356907188,"108897","ENSMUSG00000001864"
"Trit1",579.196805189065,0.00988004663958403,0.127540454186364,0.0774659828727532,0.938252851663726,0.999813356907188,"66966","ENSMUSG00000028653"
"Gm37296",92.3286275493949,0.0225706393601099,0.291513664325017,0.0774256651480502,0.938284924226123,0.999813356907188,NA,NA
"Gm43387",4.00675479721219,0.105249347865276,1.36002973900143,0.0773875341450642,0.938315257353691,NA,NA,NA
"Lekr1",43.3807210141599,-0.0326107353395307,0.421567890003938,-0.0773558331001588,0.938340475532135,0.999813356907188,"624866","ENSMUSG00000074579"
"Cenpt",1059.91375184723,-0.00793975286118263,0.102657364027322,-0.0773422631334022,0.938351270458403,0.999813356907188,"320394","ENSMUSG00000036672"
"D030047H15Rik",5.96702237177368,0.0915389480773547,1.1840908856981,0.0773073665062347,0.938379030822893,NA,"100037396","ENSMUSG00000085886"
"Pstpip2",24.9671916191335,0.0440156596696116,0.569415152876719,0.0772997688017993,0.938385074827945,0.999813356907188,"19201","ENSMUSG00000025429"
"Zfp105",15.7225618761302,0.0547667336438138,0.709074893690172,0.07723688164842,0.938435101952738,0.999813356907188,"22646","ENSMUSG00000057895"
"Tab1",670.94161794308,0.009120638872868,0.118224328270631,0.0771468868234093,0.938506693822902,0.999813356907188,"66513","ENSMUSG00000022414"
"Gm20750",3.2389776267057,-0.119900797983736,1.55559683998293,-0.077077038794352,0.938562259038585,NA,"622124","ENSMUSG00000104401"
"Cd79a",3.24793778574701,-0.115913598950214,1.50469019852763,-0.0770348601085042,0.938595812997482,NA,"12518","ENSMUSG00000003379"
"Trappc9",1490.83979227934,-0.00688137635615689,0.0895206904368992,-0.0768691162073576,0.938727666526108,0.999813356907188,"76510","ENSMUSG00000047921"
"Slc12a6",465.651985782281,-0.0123062020382787,0.160226487811279,-0.0768050414534045,0.93877864008836,0.999813356907188,"107723","ENSMUSG00000027130"
"Reps1",1226.98115735786,0.00749215229515571,0.0976460651742616,0.0767276416288259,0.938840214514587,0.999813356907188,"19707","ENSMUSG00000019854"
"Sptan1",10786.6374243418,0.00565959824402322,0.0739377255036991,0.0765454739845908,0.938985137062916,0.999813356907188,"20740","ENSMUSG00000057738"
"Arhgef11",1821.00134438928,0.00649327571246737,0.0848367930122718,0.0765384390653251,0.938990733697927,0.999813356907188,"213498","ENSMUSG00000041977"
"Thumpd3",1827.85421526702,0.00642111755733317,0.0840452700888856,0.0764007010810038,0.939100311855788,0.999813356907188,"14911","ENSMUSG00000030264"
"Gm15880",3.24841248195336,-0.116164658190257,1.5224511686376,-0.0763010732844779,0.939179571977645,NA,"100504375","ENSMUSG00000084821"
"Hspa13",602.322715152201,0.00941327299192823,0.12343742986726,0.0762594700979349,0.939212670084012,0.999813356907188,"110920","ENSMUSG00000032932"
"Gabarapl2",542.948501173206,0.00999198180560555,0.13103676654102,0.076253268982165,0.939217603493699,0.999813356907188,"93739","ENSMUSG00000031950"
"Mamdc4",89.9248001510741,0.0225320626094488,0.29566203708196,0.0762088458559956,0.939252945182526,0.999813356907188,"381352","ENSMUSG00000026941"
"Ivd",863.612801337752,-0.00822999033716676,0.108016279000377,-0.0761921296801759,0.939266244094864,0.999813356907188,"56357","ENSMUSG00000027332"
"Axin1",1884.43973009304,0.00723980816365663,0.0950567488828286,0.0761630105041858,0.939289410520557,0.999813356907188,"12005","ENSMUSG00000024182"
"Rabl3",226.478410652073,-0.0148488935696477,0.195153620738678,-0.0760882299464545,0.939348904136988,0.999813356907188,"67657","ENSMUSG00000022827"
"Tmem170",115.569418284811,0.0200001288632956,0.263074949527379,0.0760244519640749,0.939399644636096,0.999813356907188,"66817","ENSMUSG00000031953"
"Gas8",306.799495589928,-0.0127362775623734,0.167974170591605,-0.0758228334601457,0.939560049940263,0.999813356907188,"104346","ENSMUSG00000040220"
"Pik3r1",4354.96459436153,-0.00590629383307605,0.0779580160063033,-0.0757624954513785,0.939608054625545,0.999813356907188,"18708","ENSMUSG00000041417"
"Gm10116",30.4691006577424,-0.0382921493659546,0.505603021146967,-0.07573560236861,0.939629450728392,0.999813356907188,NA,NA
"Gabbr1",346.192585302706,0.0118455313576389,0.156439735461147,0.0757194540295093,0.939642298347624,0.999813356907188,"54393","ENSMUSG00000024462"
"Gm26706",3.2469883933343,-0.115266111946715,1.52257589340048,-0.0757046741947839,0.939654057198489,NA,NA,NA
"Gm38150",4.02277633046939,0.112985727879813,1.49291258707544,0.0756814088500309,0.939672567156031,NA,NA,NA
"Cox7a2",3268.91711901707,0.00622655769475448,0.0823851534634972,0.0755786380553786,0.939754332207662,0.999813356907188,"12866","ENSMUSG00000032330"
"Snph",3.99874403058359,0.10172908286578,1.34691555686559,0.0755274392275297,0.939795066534761,NA,"241727","ENSMUSG00000027457"
"Cdk9",1101.42141027592,-0.00763649683288419,0.101289802630446,-0.0753925531945781,0.939902384038212,0.999813356907188,"107951","ENSMUSG00000009555"
"Gm27010",19.4546111352704,-0.0467496078490677,0.620273356652587,-0.0753693631165462,0.939920834548336,0.999813356907188,NA,NA
"Gm9312",3.99826933437723,0.101984289395712,1.35370704475462,0.0753370456265877,0.939946547071685,NA,"668710",NA
"Snhg7",3.51750385471308,0.112910786550857,1.499914640485,0.0752781415043375,0.939993412679887,NA,"72091",NA
"Haus7",520.472408766008,-0.0099977579763458,0.132973452484896,-0.0751861201579421,0.94006662760436,0.999813356907188,"73738","ENSMUSG00000031371"
"Dennd6b",539.536325097766,0.00994340472050753,0.132325733394394,0.0751433939978361,0.940100621982374,0.999813356907188,"69440","ENSMUSG00000015377"
"Gm37522",19.9137177960805,-0.0475551180655364,0.633084573155885,-0.0751165327382363,0.940121993764862,0.999813356907188,NA,NA
"Pnkd",248.13419430668,-0.0140124392503753,0.186683224132376,-0.0750599809677549,0.940166988524675,0.999813356907188,"56695","ENSMUSG00000026179"
"Coro1a",23843.1644059924,-0.00475699466853396,0.0633996099593804,-0.0750319232497128,0.940189312393278,0.999813356907188,"12721","ENSMUSG00000030707"
"Arl6",161.529171981544,0.0168117359606838,0.224093098803339,0.0750212123910051,0.940197834403152,0.999813356907188,"56297","ENSMUSG00000022722"
"Kdm5a",3347.52413925147,0.00603921949267567,0.0805865483512719,0.0749407887077019,0.940261823088297,0.999813356907188,"214899","ENSMUSG00000030180"
"Gm14167",24.4586553388121,0.0416563493302548,0.55649517333335,0.0748548259291046,0.940330219352201,0.999813356907188,"102633071","ENSMUSG00000087433"
"Nek7",2331.12919115946,-0.00592015569705847,0.0792151081656033,-0.0747351841606032,0.940425413028663,0.999813356907188,"59125","ENSMUSG00000026393"
"Gm20732",4.99279275263265,0.0977027179258402,1.30733803967937,0.0747340893942032,0.940426284089917,NA,NA,NA
"Slc16a13",158.726467416912,0.0181568920346187,0.243157654273891,0.0746712748518576,0.940476263194739,0.999813356907188,"69309","ENSMUSG00000044367"
"Lrrc25",3.51702915850672,0.113307266780965,1.51786237261237,0.0746492362057523,0.940493798549656,NA,"211228","ENSMUSG00000049988"
"Gm14966",8.47168998310636,-0.0699434825700909,0.937212546337558,-0.0746292640270515,0.940509689715995,NA,"102634533","ENSMUSG00000079467"
"Pald1",8.47168998310636,-0.0699434825700909,0.937212546337558,-0.0746292640270515,0.940509689715995,NA,"27355","ENSMUSG00000020092"
"Fbxl4",463.685456072954,0.0104532639354908,0.140576054315097,0.0743602029977321,0.940723774503609,0.999813356907188,"269514","ENSMUSG00000040410"
"Cog6",1752.81255449784,0.00626498395354637,0.0842520459020987,0.0743600216050102,0.940723918834476,0.999813356907188,"67542","ENSMUSG00000027742"
"Foxn2",983.986123090123,-0.00762081659040668,0.102553006410046,-0.0743110012780683,0.940762923482173,0.999813356907188,"14236","ENSMUSG00000034998"
"Adam21",3.50996778429083,0.108359338399924,1.45819359979858,0.0743106665773951,0.940763189798345,NA,"56622","ENSMUSG00000008438"
